train_id,source_station,source_code,source_zone,destination_station,destination_code,destination_zone,distance,wagon_count,total_weight,locomotive_power,locomotive_type,cargo_type,congestion_level,num_trains_section,avg_wait_time,signal_delay,track_type,rainfall,temperature,fog,date,delay
FT131008,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,1209,20.0,1534.0,5559.0,WAG7,Cement,77,5,34,12,single,21.0,22,1,2023-03-23,87
FT131009,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,1778,48.0,2580.0,6587.0,WAG12,Cement,57,12,11,11,single,6.0,21,1,2023-01-29,47
FT131010,Itarsi Junction,ET,CR,Chennai Central,MAS,SR,1946,44.0,3834.0,4737.0,WAG7,Container,45,12,18,7,single,17.0,38,0,2023-05-14,77
FT131011,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,1218,39.0,,4922.0,WAG9,Coal,53,13,19,3,double,12.0,20,1,2023-06-26,55
FT131012,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,1824,20.0,3627.0,4418.0,WAG9,Steel,80,15,14,13,double,17.0,43,1,2023-03-02,97
FT131013,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,304,36.0,2538.0,7796.0,WAG12,Container,21,15,12,8,double,8.0,43,1,2023-11-11,37
FT131014,Howrah Junction,HWH,ER,Mumbai Central,BCT,WR,365,47.0,3448.0,7096.0,WAG12,Cement,84,10,16,8,single,16.0,24,1,2023-11-08,76
FT131015,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,735,25.0,,4977.0,WAG12,Coal,69,14,18,1,double,26.0,22,1,2023-11-01,58
FT131016,Chennai Central,MAS,SR,Howrah Junction,HWH,ER,231,50.0,1603.0,5171.0,WAG7,Cement,91,5,23,4,double,5.0,34,1,2023-07-18,33
FT131017,Howrah Junction,HWH,ER,Bhopal Junction,BPL,WCR,554,37.0,3385.0,4155.0,WAG9,Steel,16,19,17,8,double,7.0,26,0,2023-07-02,15
FT131018,Kharagpur Junction,KGP,SER,New Delhi,NDLS,NR,864,36.0,1522.0,5433.0,WAG12,Steel,21,11,23,14,single,,39,0,2023-02-09,38
FT131019,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,992,37.0,2484.0,6811.0,WAG9,Cement,63,9,13,3,single,4.0,35,0,2023-01-28,66
FT131020,Mumbai Central,BCT,WR,New Delhi,NDLS,NR,848,31.0,3912.0,4306.0,WAG9,Container,55,17,15,12,single,8.0,37,0,2023-06-14,55
FT131021,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,818,43.0,2596.0,4032.0,WAG9,Container,93,11,6,13,single,13.0,27,1,2023-07-20,58
FT131022,Itarsi Junction,ET,CR,Howrah Junction,HWH,ER,495,28.0,2384.0,7250.0,WAG9,Coal,84,19,38,3,double,26.0,23,0,2023-08-19,71
FT131023,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,822,45.0,2711.0,4117.0,WAG7,Steel,29,18,30,3,double,27.0,36,0,2023-09-30,52
FT131024,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,1200,59.0,3139.0,5513.0,WAG9,Container,34,6,35,1,single,12.0,33,1,2023-04-13,64
FT131025,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1098,27.0,3804.0,5268.0,WAG9,Coal,39,15,29,4,single,16.0,26,1,2023-04-17,58
FT131026,New Delhi,NDLS,NR,Howrah Junction,HWH,ER,539,,2118.0,6377.0,WAG9,Container,26,6,8,7,double,15.0,30,1,2023-05-18,35
FT131027,Kharagpur Junction,KGP,SER,Howrah Junction,HWH,ER,1426,22.0,3429.0,5293.0,WAG7,Cement,37,13,7,9,single,0.0,27,1,2023-04-20,48
FT131028,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1600,40.0,1514.0,7882.0,WAG9,Cement,31,6,31,5,double,10.0,32,1,2023-06-07,49
FT131029,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,802,22.0,3726.0,4957.0,WAG7,Steel,39,19,31,6,single,21.0,32,0,2023-10-10,59
FT131030,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,1192,20.0,1618.0,7799.0,WAG7,Steel,37,10,28,13,double,26.0,35,1,2023-12-06,49
FT131031,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1254,24.0,3018.0,4382.0,WAG12,Container,14,15,29,13,double,24.0,25,0,2023-07-19,50
FT131032,Howrah Junction,HWH,ER,Itarsi Junction,ET,CR,1063,,3212.0,5367.0,WAG7,Coal,65,5,14,2,single,14.0,25,1,2023-01-23,51
FT131033,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,502,46.0,3022.0,7967.0,WAG12,Steel,11,15,7,6,double,,44,1,2023-02-17,16
FT131034,New Delhi,NDLS,NR,Bhopal Junction,BPL,WCR,1155,44.0,2613.0,7170.0,WAG7,Cement,92,6,21,10,single,5.0,25,0,2023-05-11,83
FT131035,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,1680,39.0,2038.0,6754.0,WAG9,Coal,16,14,6,5,single,18.0,39,0,2023-08-07,38
FT131036,Kharagpur Junction,KGP,SER,Patna Junction,PNBE,ECR,1698,33.0,3969.0,,WAG7,Container,72,8,32,2,single,12.0,36,0,2023-08-23,70
FT131037,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1877,27.0,2729.0,7338.0,WAG7,Steel,32,9,22,14,single,4.0,22,1,2023-05-25,53
FT131038,Ghaziabad Junction,GZB,NR,Patna Junction,PNBE,ECR,428,21.0,2600.0,6813.0,WAG9,Container,39,6,26,2,double,29.0,42,1,2023-09-28,90
FT131039,Bhopal Junction,BPL,WCR,Patna Junction,PNBE,ECR,1052,52.0,2476.0,5600.0,WAG9,Coal,75,17,10,9,single,4.0,44,1,2023-08-03,53
FT131040,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,1384,44.0,3899.0,5631.0,WAG12,Coal,20,16,23,14,single,13.0,34,1,2023-04-27,45
FT131041,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,378,35.0,3856.0,7347.0,WAG7,Coal,14,8,24,4,single,22.0,26,0,2023-03-27,29
FT131042,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,1710,20.0,1512.0,4857.0,WAG12,Coal,45,19,24,3,single,9.0,24,1,2023-04-16,54
FT131043,Itarsi Junction,ET,CR,Howrah Junction,HWH,ER,1036,43.0,2186.0,5690.0,WAG9,Container,36,17,10,6,double,15.0,35,1,2023-02-23,49
FT131044,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,1442,59.0,1728.0,7565.0,WAG12,Cement,33,15,18,3,double,24.0,32,0,2023-06-25,61
FT131045,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,1764,37.0,3290.0,5355.0,WAG12,Cement,46,17,16,13,single,10.0,25,1,2023-01-26,66
FT131046,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,483,27.0,,7346.0,WAG12,Coal,43,8,11,2,single,22.0,38,1,2023-12-08,34
FT131047,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,1000,36.0,3284.0,6705.0,WAG9,Cement,78,16,22,9,single,22.0,23,1,2023-04-13,72
FT131048,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,1601,50.0,3455.0,5671.0,WAG9,Coal,58,5,9,13,double,14.0,43,1,2023-07-13,69
FT131049,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,387,32.0,1720.0,6129.0,WAG7,Container,98,13,8,1,single,3.0,25,0,2023-01-19,55
FT131050,Howrah Junction,HWH,ER,Chennai Central,MAS,SR,441,31.0,3575.0,5578.0,WAG7,Container,77,17,12,8,double,23.0,33,0,2023-11-25,45
FT131051,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,1409,53.0,,,WAG7,Cement,30,8,28,9,double,16.0,22,1,2023-01-12,62
FT131052,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,684,58.0,1730.0,6693.0,WAG12,Coal,11,14,15,6,double,16.0,32,1,2023-11-21,27
FT131053,Kharagpur Junction,KGP,SER,Bhopal Junction,BPL,WCR,887,54.0,2306.0,4438.0,WAG7,Container,22,14,33,8,single,12.0,36,0,2023-09-22,52
FT131054,Bhopal Junction,BPL,WCR,New Delhi,NDLS,NR,1534,,3877.0,7375.0,WAG7,Steel,34,10,9,14,single,12.0,37,1,2023-10-06,41
FT131055,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,898,38.0,3989.0,6281.0,WAG7,Coal,78,15,31,5,single,29.0,32,0,2023-07-13,62
FT131056,Kanpur Central,CNB,NCR,Ghaziabad Junction,GZB,NR,951,48.0,3607.0,4867.0,WAG12,Steel,21,17,21,11,double,,26,0,2023-01-12,45
FT131057,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,752,35.0,3365.0,6822.0,WAG7,Container,73,9,20,11,single,15.0,28,0,2023-01-08,65
FT131058,New Delhi,NDLS,NR,Itarsi Junction,ET,CR,1001,48.0,3848.0,5963.0,WAG7,Steel,45,7,33,4,single,7.0,30,0,2023-08-30,49
FT131059,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,344,45.0,2997.0,5541.0,WAG7,Steel,59,8,17,2,single,23.0,31,1,2023-10-20,41
FT131060,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,384,57.0,2644.0,6545.0,WAG7,Cement,84,10,11,7,single,2.0,27,1,2023-10-13,57
FT131061,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,1555,42.0,2105.0,4692.0,WAG7,Steel,32,15,14,7,single,23.0,35,1,2023-11-30,53
FT131062,Howrah Junction,HWH,ER,Itarsi Junction,ET,CR,786,52.0,1524.0,7412.0,WAG12,Coal,22,6,18,5,double,20.0,28,1,2023-05-26,29
FT131063,Itarsi Junction,ET,CR,Chennai Central,MAS,SR,399,41.0,2772.0,7935.0,WAG9,Steel,24,9,35,14,double,12.0,32,0,2023-06-22,19
FT131064,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,229,46.0,2300.0,6381.0,WAG12,Steel,61,19,17,1,double,0.0,42,1,2023-06-02,44
FT131065,Patna Junction,PNBE,ECR,Ghaziabad Junction,GZB,NR,713,49.0,3900.0,4767.0,WAG12,Cement,42,9,6,13,single,4.0,27,1,2023-12-28,44
FT131066,Ghaziabad Junction,GZB,NR,Itarsi Junction,ET,CR,927,48.0,3564.0,,WAG9,Container,66,9,12,14,double,20.0,29,1,2023-07-04,62
FT131067,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,854,41.0,2577.0,7606.0,WAG7,Container,80,6,26,1,single,17.0,20,0,2023-03-19,69
FT131068,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,962,58.0,1550.0,5400.0,WAG7,Container,97,11,34,5,double,0.0,39,0,2023-03-31,80
FT131069,New Delhi,NDLS,NR,Patna Junction,PNBE,ECR,1028,23.0,3812.0,5922.0,WAG9,Coal,92,6,21,12,double,28.0,41,1,2023-03-31,88
FT131070,Patna Junction,PNBE,ECR,Ghaziabad Junction,GZB,NR,966,22.0,2371.0,6150.0,WAG9,Coal,92,18,33,5,double,8.0,38,0,2023-12-03,89
FT131071,Chennai Central,MAS,SR,Ghaziabad Junction,GZB,NR,900,55.0,2000.0,6722.0,WAG12,Coal,41,12,36,6,single,15.0,27,1,2023-01-10,50
FT131072,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,707,25.0,2148.0,7614.0,WAG9,Cement,98,6,6,12,double,2.0,40,1,2023-09-28,63
FT131073,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,674,49.0,2717.0,6417.0,WAG7,Steel,35,19,22,9,single,12.0,36,0,2023-02-28,54
FT131074,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,1853,42.0,2156.0,5074.0,WAG12,Coal,95,19,33,11,single,17.0,40,0,2023-09-02,84
FT131075,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,933,26.0,3457.0,4071.0,WAG9,Coal,68,16,10,6,double,25.0,42,1,2023-09-06,58
FT131076,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,446,,1722.0,7491.0,WAG9,Steel,69,16,7,3,double,26.0,25,0,2023-05-29,65
FT131077,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,1999,58.0,2856.0,5064.0,WAG9,Container,18,19,25,4,double,14.0,39,1,2023-02-09,37
FT131078,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,1440,,2254.0,7817.0,WAG12,Container,21,10,33,11,double,10.0,41,1,2023-07-22,55
FT131079,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,629,35.0,2952.0,,WAG7,Container,30,17,17,8,single,27.0,42,1,2023-02-19,26
FT131080,Howrah Junction,HWH,ER,Itarsi Junction,ET,CR,733,30.0,3646.0,4798.0,WAG7,Container,81,13,12,8,double,27.0,26,0,2023-05-01,70
FT131081,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,520,57.0,2823.0,7745.0,WAG9,Cement,51,16,13,5,single,10.0,43,0,2023-09-01,40
FT131082,Patna Junction,PNBE,ECR,Bhopal Junction,BPL,WCR,731,32.0,3127.0,5315.0,WAG7,Container,67,16,25,8,single,26.0,43,1,2023-08-27,64
FT131083,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,1146,47.0,,5878.0,WAG7,Cement,42,16,10,8,single,15.0,28,0,2023-09-15,51
FT131084,Howrah Junction,HWH,ER,Chennai Central,MAS,SR,1301,37.0,2917.0,,WAG9,Steel,26,13,24,14,single,28.0,31,0,2023-12-07,43
FT131085,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,1343,40.0,2326.0,4855.0,WAG7,Steel,48,6,16,7,double,1.0,44,0,2023-12-06,40
FT131086,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,1680,56.0,3022.0,7279.0,WAG12,Steel,13,6,7,3,single,25.0,32,1,2023-05-01,41
FT131087,New Delhi,NDLS,NR,Patna Junction,PNBE,ECR,1584,42.0,3446.0,5907.0,WAG7,Coal,51,9,17,13,double,2.0,32,1,2023-10-24,46
FT131088,New Delhi,NDLS,NR,Bhopal Junction,BPL,WCR,1906,42.0,2759.0,6194.0,WAG7,Coal,62,8,31,6,double,13.0,40,1,2023-06-17,83
FT131089,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,1507,25.0,1802.0,6506.0,WAG7,Cement,50,17,29,7,double,,44,1,2023-07-16,64
FT131090,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,233,59.0,3447.0,6636.0,WAG9,Container,99,16,25,11,double,12.0,37,0,2023-07-10,68
FT131091,Patna Junction,PNBE,ECR,Kharagpur Junction,KGP,SER,374,57.0,1974.0,4577.0,WAG12,Coal,85,15,20,5,double,,33,1,2023-02-20,83
FT131092,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,1100,34.0,2057.0,6835.0,WAG12,Container,47,14,16,14,single,3.0,36,1,2023-01-12,29
FT131093,Chennai Central,MAS,SR,Bhopal Junction,BPL,WCR,1860,48.0,2162.0,6808.0,WAG12,Steel,33,5,15,6,double,11.0,27,1,2023-11-19,51
FT131094,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,1284,46.0,2501.0,6365.0,WAG12,Container,36,9,9,3,double,15.0,41,0,2023-03-09,55
FT131095,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,1463,31.0,3688.0,5185.0,WAG9,Cement,27,9,24,6,double,23.0,28,1,2023-09-28,46
FT131096,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,501,23.0,2959.0,7092.0,WAG12,Container,90,14,29,8,double,1.0,35,1,2023-03-09,63
FT131097,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,1931,,3311.0,7221.0,WAG9,Steel,98,15,7,12,single,9.0,34,1,2023-02-11,80
FT131098,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,1060,24.0,2598.0,5242.0,WAG9,Steel,38,5,10,2,single,21.0,37,0,2023-09-14,61
FT131099,Chennai Central,MAS,SR,Bhopal Junction,BPL,WCR,638,27.0,3860.0,7482.0,WAG7,Coal,20,15,16,2,single,20.0,30,1,2023-08-18,36
FT131100,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,745,44.0,2474.0,4983.0,WAG9,Cement,15,15,31,4,single,27.0,21,0,2023-04-19,50
FT131101,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,1192,42.0,2060.0,7951.0,WAG7,Coal,66,9,33,6,double,17.0,28,0,2023-05-26,83
FT131102,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1822,48.0,2819.0,5827.0,WAG7,Coal,15,9,35,10,single,21.0,42,0,2023-10-11,39
FT131103,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1157,,3093.0,4474.0,WAG9,Cement,87,13,19,14,double,22.0,35,0,2023-02-02,73
FT131104,Kanpur Central,CNB,NCR,Itarsi Junction,ET,CR,301,55.0,1989.0,7392.0,WAG9,Coal,44,17,14,11,double,14.0,31,0,2023-06-30,54
FT131105,Ghaziabad Junction,GZB,NR,Patna Junction,PNBE,ECR,501,45.0,1748.0,5002.0,WAG7,Container,47,15,24,3,double,28.0,20,1,2023-07-01,42
FT131106,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,906,49.0,2316.0,4646.0,WAG9,Cement,92,18,24,10,double,11.0,35,0,2023-05-21,86
FT131107,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,1023,27.0,2232.0,4717.0,WAG9,Container,36,16,9,12,double,,27,0,2023-01-21,43
FT131108,Howrah Junction,HWH,ER,Itarsi Junction,ET,CR,1780,21.0,3534.0,6172.0,WAG9,Steel,36,9,39,7,double,26.0,38,1,2023-06-14,68
FT131109,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,1306,37.0,3615.0,5348.0,WAG12,Cement,76,12,6,10,single,24.0,32,1,2023-10-25,62
FT131110,Kanpur Central,CNB,NCR,Ghaziabad Junction,GZB,NR,1669,58.0,3555.0,5248.0,WAG12,Cement,60,5,39,7,double,22.0,20,1,2023-04-03,83
FT131111,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,1228,55.0,3828.0,5480.0,WAG12,Container,67,6,13,14,single,27.0,21,1,2023-01-18,75
FT131112,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,1349,21.0,3616.0,6832.0,WAG7,Steel,66,16,23,2,single,15.0,24,1,2023-01-30,82
FT131113,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,253,37.0,3391.0,5715.0,WAG9,Steel,33,15,38,9,double,21.0,40,0,2023-06-28,46
FT131114,Bhopal Junction,BPL,WCR,Patna Junction,PNBE,ECR,1158,44.0,2454.0,5074.0,WAG9,Cement,98,19,30,6,double,7.0,39,1,2023-11-27,93
FT131115,Kharagpur Junction,KGP,SER,New Delhi,NDLS,NR,1622,22.0,3415.0,,WAG12,Coal,35,15,37,1,single,17.0,22,0,2023-08-06,74
FT131116,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,1331,37.0,3676.0,6703.0,WAG7,Steel,53,6,35,7,double,28.0,24,1,2023-01-04,70
FT131117,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,1060,49.0,1871.0,5880.0,WAG9,Steel,91,11,14,12,single,14.0,22,1,2023-04-24,81
FT131118,Chennai Central,MAS,SR,Bhopal Junction,BPL,WCR,340,37.0,2342.0,5260.0,WAG9,Coal,11,14,35,7,double,1.0,38,1,2023-02-22,17
FT131119,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,277,35.0,3784.0,4658.0,WAG7,Container,71,9,17,7,double,8.0,40,1,2023-01-31,24
FT131120,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,820,26.0,3564.0,4085.0,WAG7,Container,50,15,10,7,double,5.0,20,0,2023-05-13,52
FT131121,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,1249,58.0,2425.0,6335.0,WAG7,Coal,35,18,33,14,double,,38,0,2023-04-22,55
FT131122,Howrah Junction,HWH,ER,Bhopal Junction,BPL,WCR,1660,57.0,2022.0,4981.0,WAG9,Container,37,6,18,6,double,19.0,44,1,2023-10-15,59
FT131123,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,1376,57.0,2254.0,6212.0,WAG12,Coal,28,19,9,2,double,11.0,43,1,2023-11-07,41
FT131124,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,1433,30.0,1951.0,6853.0,WAG7,Container,10,7,11,3,single,20.0,40,0,2023-12-08,32
FT131125,Kanpur Central,CNB,NCR,Itarsi Junction,ET,CR,690,40.0,3007.0,6804.0,WAG9,Container,31,16,29,9,single,28.0,43,1,2023-12-12,52
FT131126,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,1355,29.0,2962.0,6390.0,WAG12,Coal,94,11,35,7,double,5.0,40,1,2023-09-21,98
FT131127,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,547,35.0,2841.0,,WAG12,Container,43,6,17,10,single,3.0,26,0,2023-11-09,48
FT131128,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,863,47.0,1911.0,6682.0,WAG7,Container,56,7,32,6,single,,28,1,2023-07-31,58
FT131129,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,1983,24.0,1703.0,7242.0,WAG9,Coal,80,16,8,12,double,,28,1,2023-03-22,154
FT131130,New Delhi,NDLS,NR,Howrah Junction,HWH,ER,1043,20.0,3184.0,5080.0,WAG7,Container,56,14,16,5,single,,24,1,2023-09-27,49
FT131131,Chennai Central,MAS,SR,Howrah Junction,HWH,ER,832,29.0,3134.0,4083.0,WAG9,Cement,86,12,35,2,single,23.0,35,1,2023-08-31,63
FT131132,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,304,51.0,1843.0,7997.0,WAG9,Cement,50,11,22,2,double,3.0,20,0,2023-09-16,51
FT131133,Patna Junction,PNBE,ECR,New Delhi,NDLS,NR,1959,,2414.0,6694.0,WAG7,Coal,25,7,37,12,single,16.0,26,1,2023-08-27,55
FT131134,Kharagpur Junction,KGP,SER,Itarsi Junction,ET,CR,1958,33.0,3175.0,4230.0,WAG9,Cement,68,13,16,9,double,5.0,42,0,2023-06-13,67
FT131135,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,225,59.0,3434.0,7225.0,WAG12,Steel,86,17,25,7,single,8.0,20,0,2023-08-17,58
FT131136,Kharagpur Junction,KGP,SER,New Delhi,NDLS,NR,905,26.0,3849.0,4767.0,WAG12,Cement,97,6,21,8,single,9.0,39,0,2023-07-16,82
FT131137,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,353,,1908.0,4672.0,WAG9,Cement,32,9,26,5,double,21.0,36,1,2023-11-28,41
FT131138,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,350,22.0,3889.0,6536.0,WAG9,Coal,17,12,28,14,double,0.0,22,0,2023-10-05,26
FT131139,Howrah Junction,HWH,ER,Chennai Central,MAS,SR,1544,,2691.0,4019.0,WAG7,Coal,94,7,35,12,double,19.0,38,1,2023-06-12,91
FT131140,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,1973,36.0,1789.0,6208.0,WAG9,Container,52,17,36,5,double,23.0,40,1,2023-05-28,83
FT131141,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,725,26.0,2850.0,7748.0,WAG9,Container,29,17,10,3,double,20.0,25,1,2023-07-14,40
FT131142,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,1407,26.0,1580.0,7028.0,WAG12,Cement,82,17,39,7,single,7.0,43,0,2023-02-27,103
FT131143,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,406,37.0,3524.0,6203.0,WAG7,Steel,50,10,7,14,single,15.0,39,0,2023-06-04,37
FT131144,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,1722,35.0,3021.0,7701.0,WAG12,Coal,73,7,33,5,single,2.0,26,0,2023-10-07,84
FT131145,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,1086,44.0,2291.0,4284.0,WAG7,Steel,44,11,26,2,double,22.0,34,1,2023-12-13,62
FT131146,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,1369,25.0,3786.0,7434.0,WAG12,Coal,31,10,12,11,single,6.0,35,0,2023-09-07,56
FT131147,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,913,24.0,2576.0,7471.0,WAG12,Steel,90,10,34,13,single,10.0,21,1,2023-04-07,81
FT131148,Kanpur Central,CNB,NCR,Ghaziabad Junction,GZB,NR,995,52.0,3562.0,6465.0,WAG9,Steel,15,13,6,3,single,16.0,32,0,2023-12-14,16
FT131149,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1057,38.0,2840.0,6439.0,WAG12,Cement,23,16,38,12,single,23.0,20,1,2023-12-01,29
FT131150,Howrah Junction,HWH,ER,Bhopal Junction,BPL,WCR,1863,37.0,3277.0,4024.0,WAG7,Coal,48,7,13,6,double,14.0,35,0,2023-10-27,68
FT131151,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,1361,52.0,1567.0,6856.0,WAG7,Steel,61,12,27,1,single,10.0,40,1,2023-03-02,94
FT131152,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,509,54.0,,7258.0,WAG7,Cement,53,6,8,14,double,0.0,39,1,2023-07-06,41
FT131153,Kharagpur Junction,KGP,SER,Patna Junction,PNBE,ECR,578,24.0,3327.0,,WAG9,Cement,42,7,13,4,double,14.0,37,0,2023-07-29,44
FT131154,Chennai Central,MAS,SR,Howrah Junction,HWH,ER,548,56.0,3873.0,7404.0,WAG7,Cement,93,6,19,13,single,10.0,22,1,2023-08-31,78
FT131155,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,1787,52.0,3983.0,5012.0,WAG7,Cement,97,12,29,1,double,7.0,36,1,2023-01-18,80
FT131156,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,558,48.0,1556.0,5552.0,WAG12,Coal,85,15,27,9,double,14.0,27,1,2023-04-20,88
FT131157,Bhopal Junction,BPL,WCR,Patna Junction,PNBE,ECR,1926,,,6128.0,WAG9,Steel,54,10,7,11,single,26.0,38,1,2023-05-24,80
FT131158,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,1178,39.0,3624.0,6983.0,WAG7,Container,96,10,34,10,single,20.0,34,0,2023-06-26,77
FT131159,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,381,41.0,2949.0,7465.0,WAG7,Cement,67,14,27,11,single,29.0,20,1,2023-07-25,60
FT131160,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,1413,47.0,2894.0,5936.0,WAG7,Cement,40,18,10,13,double,11.0,37,0,2023-03-14,44
FT131161,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,1977,38.0,1946.0,5258.0,WAG7,Coal,19,13,28,1,single,14.0,43,0,2023-02-05,54
FT131162,Itarsi Junction,ET,CR,Bhopal Junction,BPL,WCR,1708,40.0,2142.0,7888.0,WAG12,Coal,99,9,33,2,single,16.0,34,0,2023-09-24,101
FT131163,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,1827,22.0,,5939.0,WAG12,Coal,60,8,26,12,double,23.0,43,1,2023-06-06,87
FT131164,Mumbai Central,BCT,WR,New Delhi,NDLS,NR,951,27.0,3654.0,5813.0,WAG12,Coal,23,18,28,3,single,8.0,40,0,2023-06-09,40
